Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Duration_ms,Finneas O'Connell,J. Cole,Juicy J,Louis Bell,Ludwig Göransson,Mike Dean,"Noah ""40"" Shebib",Ricky Reed,Terrace Martin,Yeti Beats
9.0,0.5970734206130647,0.8425768596187212,0.31037529724974594,0.16223712311339494,0.04060417251879515,0.6073934584286662,0.4176815738868892,0.05806880917209501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.6965782595577614,0.926911639762107,0.13679629043505614,0.16613126509697063,0.02163276279204676,0.5331693361415484,0.3743281889453183,0.04330207375104879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,0.7483278108969238,0.8658241291418861,0.14289501229611282,0.20469861495309608,0.008923242567930548,0.7831874322665769,0.43148759923080715,0.0416211588270119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4835571784923379,0.8066057774001699,0.21652383887868545,0.17519911940713426,0.011490567438562064,0.5723511485514481,0.8381531153953619,0.01507483356766666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.5620496756097069,0.8571792693288021,0.21936360178474643,0.19122684573812762,0.007421086360355508,0.4794545108021867,0.4108977203622438,0.0541246254805518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,0.5100563769874994,0.8178419711129992,0.2728447011817049,0.24295779518588764,0.007846895833310025,0.5155899387577573,0.41891836365728186,0.05571456135130704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,0.669254174376483,0.8968139337298215,0.1396110851401592,0.19895783779431442,0.011251661840807767,0.5302394365775832,0.5751935308909817,0.05892893481109101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6087241515500303,0.8021452846219201,0.1537788851558447,0.2837601248127476,0.66996420917428,0.7402155719950876,0.6323734858570418,0.18203721878352655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6582422417649292,0.8457306711979609,0.1748898454441178,0.16307085152099135,0.010656610680017506,0.4765246112382215,0.3634641618592114,0.06479378740524663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6451394712306258,0.8764231096006797,0.16858165809028414,0.20533538123225714,0.06684284773643745,0.5097301396298268,0.30288200779054286,0.08869578670290591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.5677912853297078,0.8382420685437214,0.32632580057866334,0.16521338598604582,0.0248883171402475,0.8212761265981243,0.5030301197931649,0.2093061023211086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.6199719811798547,0.8192136171534738,0.18036048792945575,0.26335200729240343,0.03896138671682039,0.773421100386693,0.38272685436286835,0.05797211645846235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.4729042416567649,0.8440101954120646,0.13445062818080358,0.16562245354367186,0.3869971097434908,0.6757577815878537,0.35352464539881334,0.057286477216339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,0.4626803911134718,0.8462192013593883,0.18164535273636517,0.20662785854368015,0.008246453097475825,0.5429356680214322,0.3163387735647486,0.040279767181526066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,0.6035728029091387,0.8497238742565845,0.13651481096454582,0.26505319759435225,0.043696468317917354,0.298777371024334,0.5506015482471278,0.05328098155410683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,0.48141880856655817,0.8415463041631266,0.12807042684923658,0.16444399802391452,0.00720722119154066,0.5741879300370609,0.4848361095345837,0.042217143764052875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,0.7744863783105272,0.8862786745964316,0.20904268786603514,0.16205460666071053,0.0077587338568783784,0.3368660653558813,0.5139703827884884,0.03805913111048505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,0.6104755629271184,0.8509718744870141,0.15931464807588075,0.16400709759592827,0.01703687175056113,0.5263329038256296,0.44051904080995347,0.0411264876943139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,0.506370159594872,0.7925596595332781,0.13810986129743758,0.24003531567469924,0.010946605576100877,0.4970339081859777,0.29412586493105203,0.04120032576654248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.6467413326110125,0.8628292268479184,0.276597760788509,0.183435521631133,0.007996422533184864,0.5053623238640401,0.406702496589583,0.04336558328341206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.45367575833352425,0.8154312927152251,0.27847429059191103,0.16203901337936563,0.007595739802092248,0.6112999911806197,0.5795900925332413,0.04729768038575119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8464642100467236,0.8616185216652507,0.24938807863917922,0.24585877749307905,0.1731381618855541,0.5996150234713942,0.7110144141478888,0.014609829517560496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.7020455131911348,0.8712381810598127,0.1427073593157726,0.16990687092438292,0.01649116722578886,0.877920851501451,0.40067057837384745,0.2855010594444828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,0.6602205343480559,0.8831350892098555,0.138485167258118,0.18254499148505984,0.013627981985415172,0.8593648209296716,0.3616562299689364,0.039896292669505624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.6070306195782972,0.9157391673746814,0.1245988467129428,0.29832607645314635,0.014506625371871602,0.6601316505800394,0.3491239748204395,0.03960621452860764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.7234599969827807,0.9202421410365336,0.13407532222012317,0.18657803107827728,0.050922158919981995,0.9736309039243135,0.7243396939664382,0.010964733969776496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.7368848197366712,0.9048003398470688,0.13088522155433968,0.1354152445137542,0.11078258646939979,0.96972437117236,0.683607810265766,0.008257337988061966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.7796180100565233,0.9292480883602379,0.13088522155433968,0.20997101220736747,0.041432436197312114,0.8642479868696136,0.3820118994789869,0.037508422155113574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,0.6829086246761269,0.9002761257434154,0.14692955137342723,0.18465814534165828,0.04683610059706388,0.6738045152118769,0.3576911066186743,0.039149121700525966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5606367008284145,0.8986406117247239,0.14646041892257672,0.1773300715625828,0.007873329855894548,0.8339723580419733,0.6898944825205858,0.041333596141008906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.8834920611751081,0.9001274426508071,0.3723007807620136,0.20130770666536082,0.01571038301658695,0.41402008720696437,0.7261065364955706,0.013420069627544062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.5116652063831283,0.8106627017841971,0.15567334746411476,0.6166280111094032,0.009366120086649348,0.4987626141964531,0.5134362210936344,0.04055270434137099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,0.48529927314115284,0.6848731711943106,0.12328527585056137,0.5866318544035335,0.010946605576100877,0.7441221047470412,0.5542461745804776,0.03924010075380761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.5358581460181735,0.791928632115548,0.1242235407522624,0.5360184541722384,0.01208269827464735,0.4735947116742563,0.5579853064444554,0.03133766897601098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.49977233618321365,0.6916525063721325,0.12929017122144792,0.18168543989054614,0.007194328074146455,0.6747811483998654,0.6533085153592032,0.03583234186675832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.4275156569533818,0.7387425658453696,0.12197170498817993,0.5279952386524487,0.02527490552955622,0.3886276243192661,0.4684953263364357,0.03536931562215828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.45131611108972586,0.6922472387425658,0.1279766003590665,0.4317337906875185,0.0072940009686576265,0.6161831571205617,0.672867051263087,0.048170991394788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.44713671346346134,0.5877017841971113,0.20153656865242692,0.16421826883203935,0.3178761349563447,0.5165665719457456,0.3501265552323192,0.0410684720661343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4291132625333038,0.7790781648258284,0.12581859108515414,0.6675061849699329,0.008620375802024757,0.14056279457021434,0.558166099633483,0.02226613438792853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,0.42645964911569784,0.7761045029736618,0.128445732809917,0.5084410215860578,0.024217237960069096,0.21381028366934382,0.43138076689183635,0.017854309572270993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5627595148053997,0.8045242141036533,0.17404540703258686,0.2467150159626909,0.007900328084020372,0.8173695938461707,0.6824038919842874,0.04079289783228122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.4857391871213819,0.85964316057774,0.13773455533675716,0.17701252825529476,0.008579945043437735,0.3730014933114518,0.47259339611787715,0.029968588053439424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.532367343737221,0.8054375531011044,0.17207505073901472,0.28762414401710623,0.03399910246097104,0.4189032531469063,0.7314358266357674,0.03808528209439934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.5820116212133408,0.825785896346644,0.12384823479158198,0.2369226676816625,0.008053080138054705,0.7538884366269252,0.4234135397662837,0.04726207988664098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.5760424722408035,0.8200297366185216,0.11756185995018512,0.3601405470739302,0.010727718253099395,0.5571680715575464,0.4830667108370522,0.04221838769463429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,0.46763507599897264,0.815802888700085,0.12441119373260259,0.27521624412499673,0.008115067281890289,0.466196951992669,0.30020709038015875,0.044915523531710154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,0.4861138436535283,0.7185216652506372,0.1388604732187984,0.5607899572485402,0.008315947094343851,0.4784778776141983,0.2874282990648061,0.0430513518542799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.7446970020213192,0.8842183517417161,0.1246926732031129,0.16203503932749214,0.007618559454669265,0.4745713448622447,0.5217239452360994,0.051555236371931164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,0.5263467000091029,0.7413338997451147,0.11896925730273665,0.2889300909962225,0.014621648035192692,0.4608984802304072,0.4032674259980606,0.05103067840047397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.0,0.869929041120237,0.8569031435853866,0.1313543540051902,0.22750959359750844,0.07233238726042324,0.8447153231098457,0.5686151241720493,0.05535547977386211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.7618668705120013,0.8421410365335599,0.19227743449376675,0.16207723950691416,0.007263256042380102,0.5792885741326841,0.8234266883618493,0.04073425993165007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.4658299470799383,0.8426720475785896,0.12675685598685515,0.162540047076931,0.007727678284908142,0.40034722257512684,0.4705347105145879,0.026640600655137084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.41356459214545854,0.6463825991253331,0.1245988467129428,0.5593858902945943,0.007601903741674114,0.1884178207816456,0.35919497723649396,0.042003095045860916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.5367002214745675,0.8015683937860855,0.19215391963541667,0.2843985442286632,0.02428186171926204,0.8788974846894394,0.552302647798432,0.03535481171511338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4272087743111347,0.781393372982158,0.17041154361140243,0.3113506846595999,0.009016335489291417,0.2587354103168099,0.3298325197639827,0.044543476340391755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.8522533456940075,0.8840059473237043,0.21260617713139085,0.16203712751718918,0.07647290889416022,0.6523185850761323,0.6164677941587364,0.04870126302659621,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.639818090212203,0.8540144435004248,0.12441119373260259,0.16208217031564737,0.06325506450008679,0.5400057684574671,0.3563926828065677,0.04226965927685278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4123138634181329,0.6011045029736618,0.1422382268649221,0.4539815433750874,0.007633395839134121,0.27338490813663574,0.310212349818385,0.007082301761257779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.41630457375647584,0.6946261682242991,0.13806490077080474,0.6352863490476204,0.03465289225190124,0.31908067745490704,0.4469248722120869,0.02090056956403453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.7556685495843061,0.8925446049277824,0.18299086477851534,0.16568360925126588,0.010656610680017506,0.691383912595668,0.4129110990582318,0.042549078738857465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.46873737906434854,0.8334536958368735,0.13501358712182418,0.26619544636953496,0.056113385113818554,0.4341587560952885,0.515096231283796,0.034469194360705134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.640909012302838,0.805267629566695,0.16916642954374153,0.37830457965299197,0.21096520325225707,0.6718512488359002,0.49972887429771573,0.04214130601423793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.6703856043768284,0.8235768903993202,0.1425197063354324,0.36458222143386554,0.44120165576279957,0.6806409475277957,0.38626464835724733,0.04761720585307366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.5557613067320866,0.8466864910790144,0.1355765460628448,0.2270889844925526,0.033307574538292195,0.6884540130317028,0.5908280328057459,0.047769496877045105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.7556685495843061,0.8197757109447503,0.1809481829022861,0.37366375245820416,0.07446987396737578,0.7333791396791689,0.6729410121131437,0.019933642427707912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.5620496756097069,0.8186066270178419,0.13689011692522624,0.2391450599092962,0.023566061975021542,0.6396223536322831,0.49278869098127603,0.03955347304844437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.52517566428111,0.8159303313508921,0.13238644539706132,0.45742067408251585,0.8637659171444038,0.5722346636610841,0.5745361011126998,0.041815356790993005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5443682768841308,0.8167587085811385,0.1274136414180459,0.3340434269557039,0.26368779122816394,0.5605150654052233,0.3036092894827671,0.04587959383786126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,0.7234599969827807,0.8461767204757858,0.1614726573497931,0.34054387383236895,0.12673631040190034,0.7997901964623796,0.427506040136088,0.06691839003115703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6003538192234935,0.8203058623619371,0.13613950500386543,0.34302313446126675,0.632027958983476,0.6904072794076797,0.35038130927140343,0.07248239643221467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.5367002214745675,0.8009295118925225,0.4154609662402608,0.23090802117937925,0.018799051879524797,0.5683281309091305,0.3842430517890308,0.04264690873657136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.461321174512788,0.7975615304418324,0.1353888930825046,0.16205460666071053,0.01571038301658695,0.42617277562849715,0.3250209555741827,0.01994836609092016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.6437394080174791,0.8506733499762107,0.3028691780361377,0.16544309370547616,0.00854020539195528,0.559195639540116,0.38617425176273357,0.051054192310380095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.7926586357494994,0.8928829871756637,0.30849876744634386,0.16205761669276023,0.007265531478760902,0.5478188339613742,0.5093922556773447,0.05631955008001322,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,0.7744863783105272,0.8431818181818181,0.3094370323480449,0.16239132173203852,0.007978975409216006,0.9228459781489171,0.4109059382344723,0.06134757118891163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,0.7234599969827807,0.8417162276975361,0.2925482641174264,0.16203458365180576,0.04934822768126697,0.5478188339613742,0.49813728910001803,0.04632789641924906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,0.7339616747262566,0.8853865760407816,0.3188196813650551,0.136315359989499,0.0089694166648693,0.6087681539984096,0.39905576648094276,0.07316737640583514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.739896735258623,0.8701305821879828,0.3094370323480449,0.15517018699770152,0.008280878373636974,0.5868841614809099,0.3754170570155975,0.05104540206368622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.6858509259327743,0.8662521777960777,0.12197170498817993,0.1772579109249473,0.009064004999016769,0.8525283886137528,0.5505193695248426,0.05923044027269104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.9066880419851882,0.8533772302463891,0.1346382811611438,0.1620346147405597,0.007377961463708917,0.9716776375483367,0.4110045527012146,0.041983097234632345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5759229471559444,0.7802888700084961,0.1274136414180459,0.16296815905401132,0.015584582657126467,0.6054401920526894,0.5018647576467224,0.04575653038414697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.4583527429677972,0.8037595581988105,0.12234701094886034,0.2764158230273282,0.017885231630270275,0.5624683317812001,0.30814966388902587,0.05456655513308653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6036728103162273,0.7632332500038933,0.128445732809917,0.3548968412858988,0.008351665217416124,0.2528756111888795,0.4866649546454181,0.06631098398461004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.7064694397768799,0.8566057774001699,0.18527293598307595,0.16203500006470745,0.053745169590170234,0.6210663230605037,0.6555478855414756,0.04703485200960422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5429993583906091,0.772875955819881,0.16534596129974705,0.4528411268232112,0.009639618772491044,0.3915575238832313,0.6916366714330325,0.055428878333755996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.7519849616806806,0.841142735768904,0.17710561412616868,0.16242219049067183,0.010057215275574368,0.9609346724804644,0.32868612658810376,0.04290231419517868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.41599462141797083,0.697982158028887,0.13782838182692728,0.4834697665341461,0.007993499953445365,0.2831512400165197,0.45310068584877866,0.05018088130134328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.5550736659717108,0.8492353440951572,0.11915691028307686,0.16284963464838273,0.010727718253099395,0.5649160661971555,0.4903950074504339,0.04219573055176133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.6164665937576548,0.8464038370195853,0.3206962111684572,0.16661411237440904,0.03977873914264385,0.5536786330893047,0.43207106815903223,0.037939144243113614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,0.6316411508648003,0.8423534409515718,0.18805761495915596,0.16205422633185163,0.08165315383086494,0.855458288177718,0.38525385007313906,0.04657995674319602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.4460749594223859,0.8326040781648258,0.2223786719941926,0.16214458926882455,0.007073699924509816,0.8730376855615091,0.8423565570402511,0.046483264029563355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,0.6772157623891297,0.9326890399320306,0.2653385819680967,0.16203541337742383,0.03896138671682039,0.6584972834948799,0.3633367848396693,0.05081377906330252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,0.6371711742914039,0.8580288870008496,0.33664671449737466,0.16204127874739124,0.0654800768724435,0.8339723580419733,0.38547573262330914,0.05279158456942515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.49302000120021433,0.806733220050977,0.4680038007355183,0.16204877885609217,0.02723340341420248,0.6298560217523992,0.7734948967013461,0.04926383881500442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,0.6592468523201458,0.8783347493627868,0.39857219800964233,0.1621932988378329,0.12101429310153554,0.6611082837680278,0.42070575086698553,0.036588303082431856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.6614077346063054,0.8781011045029736,0.20528962825923103,0.1684649054059515,0.031752083096152454,0.5059939806630004,0.32231727561099877,0.04659160382006541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.6289104629751935,0.8766567544604927,0.24094369452387,0.17942248687260168,0.015584582657126467,0.6601316505800394,0.7881391450125733,0.040898818018719106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.7979600969863405,0.8567119796091759,0.1769225073985074,0.16265291436706092,0.013523254434824052,0.6669680828959582,0.39291701592623635,0.042626141573506096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.6785046114827271,0.8314783347493627,0.1388604732187984,0.26166964916203106,0.007416304378796319,0.8681545196215671,0.49269446161580466,0.03378948853510099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,0.5205443642265466,0.8378292268479184,0.15406036462635503,0.2001206910676142,0.017629266511828796,0.9736309039243135,0.7227536446263333,0.04326010032308552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.561342072126165,0.8723661852166524,0.12722598843770566,0.23539366999928732,0.00735480554681386,0.664038183331993,0.5752674917410384,0.039840694359166845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,0.553023932276459,0.8134027187765505,0.12872721228042733,0.2404160952197418,0.007197036359049198,0.9736309039243135,0.451518662787831,0.04235430899831058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.6869113029303244,0.9072005097706032,0.18880982360096354,0.1743500644878797,0.046639268583911354,0.6025778009538536,0.4848996597800897,0.0368524499955829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.5311481247984221,0.860195412064571,0.1731202128968799,0.3389036761889096,0.02770626473121436,0.7099399431674474,0.4960395023042662,0.03148688341363956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6205233002943026,0.831159728122345,0.12253466392920055,0.16211790366954895,0.015214485865902287,0.49410400862201254,0.49138966717719873,0.04775433370149817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.553023932276459,0.837340696686491,0.18629373051896858,0.23181582397211598,0.013733829606141178,0.5458655675853975,0.32322945942836484,0.04111066525026492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,0.5820116212133408,0.822875955819881,0.17066765338646317,0.17864512211670353,0.045373033582423034,0.5244095645763435,0.3243881794125865,0.04291995159847668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,0.6164665937576548,0.7933092608326253,0.12853955930008712,0.37830457965299197,0.04506202793183239,0.5390438407359558,0.6134764886675542,0.03243710908124781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.641849898596541,0.8408241291418861,0.1968452441439218,0.2034135165156945,0.041432436197312114,0.5829776287289563,0.5431767006886576,0.03716714082722375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.7770461782136047,0.8719043009284778,0.33570844959567364,0.22338427008652903,0.18517493700593537,0.942378641908685,0.46013099288332265,0.04233690056231548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,0.52517566428111,0.8406329651656754,0.1360456785136953,0.22138823524191956,0.025300415568563717,0.18353465484170364,0.3698535575168877,0.04272303009551335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,0.5022721579946167,0.8374256584536959,0.12197170498817993,0.2738453002825949,0.010249024307280518,0.18451128802969202,0.38221734628469994,0.03912692632762392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.46233826309215326,0.8214953271028037,0.12985313016246855,0.6258946391005493,0.010656610680017506,0.1991607858495179,0.5676289795046267,0.010112080040470296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.5995370536306135,0.8437128292268479,0.12638155002617474,0.23956258520598647,0.009995014643193554,0.35932862867961435,0.5857206252157191,0.05542228564873559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,0.6325564534177209,0.8391036533559898,0.19172085506256392,0.16289575942840542,0.00796173954953953,0.5946972269848171,0.3903900202159657,0.045793449420261256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.52517566428111,0.8342395921835174,0.19623265971151407,0.2381830577216016,0.008280878373636974,0.2020906854134831,0.5550638528672156,0.042168571439873175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,0.6702712476749557,0.877697536108751,0.14552215402087568,0.16705700032784596,0.008789129063815732,0.6247780937963027,0.3699850434725441,0.04399122909184885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,0.6672280537745787,0.8803313508920986,0.16888495007323123,0.18906832599062387,0.007141908630968147,0.8593648209296716,0.5000091554355542,0.03912055339877086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6353176302146752,0.8940526762956669,0.139423432159819,0.17549057485769304,0.008425073501936628,0.6786876811518189,0.295995430863041,0.0336084094532071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.4474055813586938,0.7195624468988955,0.20630117650420166,0.21752699304850043,0.026792618083226957,0.5253562706376411,0.5979159476028466,0.045170440685832626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
