Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Duration_ms,Finneas O'Connell,J. Cole,Juicy J,Ludwig Göransson,Mike Dean,Ricky Reed,Terrace Martin,Yeti Beats,A$AP Rocky,Big Thief,Billie Eilish,Chance the Rapper,Daft Punk,Drake,Dua Lipa,Halsey,Radiohead,Shawn Mendes,Travis Scott,Vampire Weekend
7.0,0.6272220159999999,-5.802,0.10465562919021495,0.0004709109519999,0.055450802811830645,0.94,130.034,181029.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.8819740789999999,-6.253,0.0769,2.352637e-09,0.001030301,0.69,128.74529969246956,202360.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.1921000329999999,-8.728,0.11735847016995629,0.017576,0.101847563,0.527087492214436,119.877,227360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.0,0.8465905359999998,-2.298,0.0656,0.000288804781,0.058411072,0.58,141.929,208133.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.8252936719999998,-5.726,0.09020920393878952,3.93832837e-10,0.0005948233209999,0.8,113.999,314487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.4922985080615925,-4.213,0.0385,0.001295029,0.035611289,0.7,168.116,176920.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.2258665289999999,-6.336,0.0431,1.1248639999999997e-06,0.000997002999,0.86,121.39612705662671,199427.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.7510894290000001,-4.796,0.0553,5.6623104000000004e-08,0.0136519189999999,0.639,110.005,190448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.2913728451062927,-9.933,0.0811434547647569,0.086350888,0.002000376,0.43316487698784734,120.92480339149236,319787.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.088716536,-14.98,0.029,0.5780095369999999,0.0011910159999999,0.707,133.785,154627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.2007443111054265,-11.649,0.0335,0.447697125,0.000721734273,0.83,129.987,230213.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.308915776,-10.742,0.11057350513552869,0.3518958159999999,0.000559476224,0.852,148.072,182240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.18447618396651652,-11.625,0.0403,0.531441,0.001520875,0.66,117.45114347933057,194493.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.138991832,-10.061,0.0319,0.239483061,0.0008655231769999,0.776,127.266,170760.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.1961229409999999,-11.379,0.0455,0.21373014939053858,0.015912946095915467,0.967,163.24,184640.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.1126785869999999,-13.71,0.0586,0.0462682789999999,0.0006585029999999,0.45623091633562274,164.596,144733.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.250047,-11.331,0.0502,0.146363183,0.024192575948641895,0.814,169.112,170942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.1454964211276683,-14.728,0.0382,0.265847707,0.006434856,0.466,122.926,128000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.2866255299015203,-9.451,0.0432,0.0002980776319999,0.03172771625938502,0.429,118.40557438859535,242773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.638277381,-6.838,0.0476,0.0001051540479999,0.05635724610337515,0.6005049875209463,127.999,335384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.173741112,-8.353,0.09534095457884098,0.032768,0.000392223168,0.416,92.948,229520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.601211584,-5.959433309719425,0.0374,0.061629875,0.0005656092829999,0.364,119.042,352247.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.420189749,-5.659944063438225,0.0277,0.0051777169999999,0.031255875,0.674,94.031,237827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.1911029759999999,-10.976,0.036,0.000761048497,0.0012250429999999,0.593,114.029,285093.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.21507567505133546,-10.039,0.0944028620490188,0.20705724966870653,0.001367631,0.255,140.022,210280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.011852352,-19.981,0.0367,0.5524919337900408,0.030866799410128445,0.2877134416517336,127.917,108800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.403583419,-9.578,0.0718,0.19526388973809145,0.005000211,0.138,124.75,222464.85240685605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.030959144,-9.109,0.0677958514573423,0.4949136710000001,0.016248283323226455,0.201,126.948,226147.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0033749999999999,-13.531,0.0522,0.952763904,0.0011576249999999,0.19,98.66,207600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,-0.024719295514266715,-17.932445389724844,0.042846006991069135,0.946966168,0.0028032209999999,0.539,124.866,222207.46437220348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.000267089984,-14.754,0.0408,0.3755155425358029,0.0052680239999999,0.403,106.994,181440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.6003007999999998e-05,-15.214,0.0465,0.964430272,0.017965891004626797,0.347,69.382,194573.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0009211673169999,-16.264,0.0463,0.4617425562271449,0.0037238749999999,0.212,68.3,174867.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,8.345345300000001e-05,-22.627,0.035647989627114005,0.967361669,0.0091293289999999,0.0625,100.827,192867.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0030486249999999,-14.423,0.057665228110131805,0.6119600489999999,0.021146596008818092,0.284,72.863,185280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.000941192,-15.196,0.0607,0.4067352490605744,0.001481544,0.288,71.523,226661.97068314796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,0.4079149837457593,-5.881,0.032,0.053629639839332915,0.0006382773809999,0.776,104.019,200373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.918330048,-5.598,0.0316,0.0414217359999999,0.0032417919999999,0.968,123.067,207787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.7169173750000001,-4.667,0.0293,3.176523e-06,0.084604519,0.83,123.716,150773.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.683797841,-3.4888605064167697,0.0283,1.2326390999999998e-05,0.0006630548479999,0.963,128.57287558701546,182267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7290000000000001,-6.367,0.0702,0.000384240583,0.06591659520368844,0.707,100.308,287933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.286191179,-6.16,0.0414,0.07876885783241107,0.021253933,0.624,104.008,270285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.7363143270000001,-5.877,0.0385,3.4012224e-05,0.0011910159999999,0.751,115.018,217043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5990771069999999,-3.4939441392897557,0.11838435257453876,6.448120099999998e-05,0.000915498611,0.962,203.572,151827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.357476168265877,-6.138,0.0363,0.061198455653567047,0.018727311829168022,0.61,118.00518533003789,248293.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.064481201,-10.095338843147974,0.0526,0.1971373679999999,0.000158340421,0.514,101.954,199396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.062570773,-8.585,0.0391,0.17163480429076294,-0.002888608879042666,0.617,97.964,172320.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0740879999999999,-6.957,0.0398,0.131872229,0.000353393243,0.365,146.512,383503.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0730346319999999,-11.115,0.0432,0.010360232,0.002406104,0.4837620166935731,119.101,225373.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.095443993,-10.961,0.234,0.008741816,0.000444194947,0.735,99.163,307063.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,0.060698457,-9.538,0.0287,0.003944312,0.000748613312,0.5265963043994667,97.918,191636.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.102503232,-9.558,0.027,6.858999999999999e-06,0.0009615048029999,0.699,109.432,189307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.3730951986428002,-5.905867389906112,0.107,4.0707584e-05,0.003869893,0.652,104.996,195137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.124251499,-10.176,0.0696,0.017779581,0.0091293289999999,0.879,81.098,227480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.011239424,-15.686,0.09369541545682913,0.2022620029999999,0.001906624,0.476,111.7325404062526,251569.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.028652616,-11.831,0.0941962207577486,0.254840104,0.000252435968,0.4365687204981301,139.912,232667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0060285679999999,-10.944,0.0298,0.28726466262293554,0.010676511989470939,0.092,83.391,159640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.079507,-11.333,0.0629,0.0238878719999999,0.000964430272,0.305,145.224,312173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.559476224,-7.134622246024603,0.0391,0.244140625,0.0267308989999999,0.895,90.12,225361.54996005067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.315821241,-6.388,0.0426,0.057512456,0.3890169999999999,0.269,134.032,350867.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.306182024,-12.976,0.0425,0.265020862966535,0.032768,0.696,117.969,304293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.153130375,-13.325,0.0282,0.0016430319999999,0.0065392029999999,0.9,173.8,218337.47373466604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.1794061439999999,-9.42,0.0273,0.101194696,0.002515456,0.713,88.757,156373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.279726264,-12.421,0.0553,0.0017715609999999,0.000304821217,0.616,129.537,216467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.149721291,-13.23,0.0408,6.545082700000001e-05,0.0007635519439999,0.743,128.08,222083.4669808299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,0.262144,-12.479,0.0466,1.7575999999999996e-05,0.016581375,0.702,124.051,227760.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.18859507683699098,-11.204,0.0571,0.22651012311487134,0.01698076651302621,0.481,124.122,286467.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.307546875,-7.122787749362269,0.0309,0.011543176,0.003796416,0.4662601286263219,118.9,267280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3332969137746151,-6.625917507912505,0.0997580546650329,0.0100776959999999,0.0031765229999999,0.258,132.984,196600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.4930390000000001,-8.802,0.0308,0.000179406144,0.043996529088597636,0.688,121.114,210160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.5574417669999999,-10.363,0.0978154042996855,2.248091e-06,0.0238878719999999,0.708,122.116,216200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.061162984,-14.002,0.0295,0.015252992,0.002048383,0.181,96.433,269227.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5.0,0.5413433749999998,-6.834,0.105,4.741631999999999e-06,0.039651821,0.837,99.276,191560.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.660776311,-4.024300538450843,0.0621,0.0226651869999999,0.0006517143629999,0.927,109.975,141237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.294079625,-6.42,0.0326,0.0011576249999999,0.0032417919999999,0.5398208513869008,106.842,204933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.5393531439999998,-4.752,0.0475,0.015813251,0.038861397223908,0.974,125.4411398900946,222533.04473194387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.7610484970000001,-4.182,0.09865370378061514,0.000500566184,0.0241375689999999,0.6449401358898796,152.629,205387.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.32730465194502284,-6.232,0.0424,0.148877,0.0002784450769999,0.5343113649025129,113.917,229067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,0.5759303679999999,-5.947,0.118,3.4012224e-05,0.039651821,0.885,125.26,227509.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.5473434319999999,-5.026,0.10174080718700589,0.016194277,0.0010612079999999,0.966,127.28514902764572,191427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.3256606719999999,-5.908804111969227,0.0368,4.0001688e-05,0.017779581,0.767,122.68344069695218,253827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.5821828749999999,-6.615,0.07862128472047555,0.000686128968,0.0248970879999999,0.785,103.995,273333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.096702579,-7.389509540755428,0.0294,0.002146689,0.0001064964239999,0.892,107.115,222320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.1099022389999999,-14.734,0.0436,0.000246491883,0.0011248639999999,0.4501827148867073,113.93690206249273,201293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.529475129,-3.99,0.10206471323838723,0.000622835864,0.000523606616,0.588,139.2,229467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.4631138266735113,-4.593,0.09306155816905669,0.012487168,0.0003732479999999,0.937,106.061,286973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.2536901709735554,-11.256,0.09121531119279802,0.002146689,0.025344545264922042,0.513421138952159,129.61,214853.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.256047875,-12.788,0.0627,0.000410172407,0.02657685900297286,0.555,150.144,215400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1190954879999999,-14.892,0.11021640315837111,8.6938307e-05,0.0226651869999999,0.722,173.975,209000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5697227889999998,-4.76,0.0989,0.0136519189999999,0.0010612079999999,0.6,146.915,220796.4942237536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.5473434319999999,-4.221,0.0778,1.404928e-06,0.015252992,0.886,125.952,165753.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.4241173665212737,-5.474,0.0599,0.03500561340317633,0.016194277,0.717,126.005,222474.2413237982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.435519512,-5.71,0.0553,1.0785017600000005e-07,0.000557441767,0.535,125.943,166463.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.5927039999999999,-5.006,0.0706,0.0001051540479999,0.060698457,0.677,122.025,215394.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.4361135484427184,-5.777,0.112,0.0466978255279476,0.002406104,0.671,116.9,188528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.8875036809999999,-2.4803750264378372,0.0578,0.0007761515589999,0.0642608728607743,0.641,129.995,222230.56498177716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.702595369,-5.413,0.0442,7.53571e-07,0.002571353,0.576,125.46783011456841,191930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.38249757696695386,-7.121,0.0503,2.6463592e-08,0.030371328,0.743,120.7163958584017,356440.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.3429999999999999,-8.207,0.0411,2.6280719999999995e-06,9.357666400000002e-05,0.754,120.032,468467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.704969,-1.988,0.0369,1.728e-06,0.001481544,0.426,119.062,204320.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.6494618959999999,-5.101,0.0342,9.0518849e-11,0.005639752,0.632,131.309,277328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.674526133,-1.761,0.0358,6.128487e-06,0.010648,0.649,153.996,230600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.3444721009999999,-7.01,0.0932918390117374,6.908071040000002e-07,0.0003299393709999,0.563,135.699,220333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
